380.1893963	62.73828265
389.045145	63.95742099
398.1071706	65.20115984
407.3802778	66.47000617
416.8693835	67.76447754
426.5795188	69.08510237
436.5158322	70.43242012
446.6835922	71.80698156
457.0881896	73.20934898
467.7351413	74.64009646
478.6300923	76.09981012
489.7788194	77.58908833
501.1872336	79.10854205
512.861384	80.658795
524.8074602	82.24048402
537.0317964	83.85425929
549.5408739	85.50078465
562.3413252	87.18073784
575.4399373	88.89481087
588.8436554	90.64371024
602.5595861	92.42815731
616.5950019	94.24888859
630.9573445	96.10665605
645.654229	98.00222748
660.693448	99.93638681
676.0829754	101.9099344
691.8309709	103.9236876
707.9457844	105.9784807
724.4359601	108.0751657
741.3102413	110.2146126
758.577575	112.3977095
776.2471166	114.6253634
794.3282347	116.8985003
812.8305162	119.2180657
831.7637711	121.5850249
851.1380382	124.0003639
870.96359	126.4650891
891.2509381	128.9802282
912.0108394	131.5468308
933.2543008	134.1659683
954.992586	136.8387349
977.237221	139.5662479
1000	142.3496481
1023.292992	145.1901003
1047.128548	148.088794
1071.519305	151.0469438
1096.478196	154.06579
1122.018454	157.1465989
1148.153621	160.2906638
1174.897555	163.4993051
1202.264435	166.7738714
1230.268771	170.1157394
1258.925412	173.5263152
1288.249552	177.0070346
1318.256739	180.5593638
1348.962883	184.1847998
1380.384265	187.8848714
1412.537545	191.6611399
1445.439771	195.5151995
1479.108388	199.4486781
1513.561248	203.4632382
1548.816619	207.5605775
1584.893192	211.7424294
1621.810097	216.0105645
1659.586907	220.3667905
1698.243652	224.8129536
1737.800829	229.3509392
1778.27941	233.9826725
1819.700859	238.7101196
1862.087137	243.5352884
1905.460718	248.4602293
1949.8446	253.4870361
1995.262315	258.6178473
2041.737945	263.8548466
2089.296131	269.2002641
2137.96209	274.6563772
2187.761624	280.2255119
2238.721139	285.9100433
2290.867653	291.7123972
2344.228815	297.6350508
2398.832919	303.6805339
2454.708916	309.8514303
2511.886432	316.1503786
2570.395783	322.5800735
2630.267992	329.1432669
2691.534804	335.8427695
2754.228703	342.6814517
2818.382931	349.6622448
2884.031503	356.7881428
2951.209227	364.0622031
3019.95172	371.4875484
3090.295433	379.0673679
3162.27766	386.8049186
3235.936569	394.703527
3311.311215	402.7665904
3388.441561	410.9975785
3467.368505	419.4000351
3548.133892	427.9775792
3630.780548	436.7339072
3715.352291	445.6727943
3801.893963	454.7980962
3890.45145	464.1137508
3981.071706	473.62378
4073.802778	483.3322916
4168.693835	493.243481
4265.795188	503.361633
4365.158322	513.6911243
4466.835922	524.2364245
4570.881896	535.0020991
4677.351413	545.9928108
4786.300923	557.2133221
4897.788194	568.6684971
5011.872336	580.363304
5128.61384	592.302817
5248.074602	604.4922188
5370.317964	616.936803
5495.408739	629.6419764
5623.413252	642.6132611
5754.399373	655.8562978
5888.436554	669.3768476
6025.595861	683.1807947
6165.950019	697.2741494
6309.573445	711.6630508
6456.54229	726.353769
6606.93448	741.3527087
6760.829754	756.6664115
6918.309709	772.3015592
7079.457844	788.2649766
7244.359601	804.5636348
7413.102413	821.2046543
7585.77575	838.1953079
7762.471166	855.5430246
7943.282347	873.2553923
8128.305162	891.340162
8317.637711	909.8052504
8511.380382	928.6587443
8709.6359	947.9089037
8912.509381	967.564166
9120.108394	987.6331493
9332.543008	1008.124657
9549.92586	1029.047681
9772.37221	1050.411407
10000	1072.225216
